Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return
2021-07-10,2111.40356445,2190.12402344,2081.92358398,2146.99975586,17581542471.00000000,eth,116818182.07613836,eth,544549,246650326028.49270630,-0.01643869
2021-07-11,2139.66479492,2172.65332031,2083.80371094,2110.87573242,14705386138.00000000,eth,116832614.90643746,eth,578124,249982633013.96890259,0.01338504
2021-07-12,2036.72106934,2167.71020508,2011.01892090,2140.50683594,17768129077.00000000,eth,116846964.44991772,eth,551183,237984674383.09466553,-0.04811208
2021-07-13,1940.08398438,2040.69360352,1922.57788086,2034.09838867,16621628658.00000000,eth,116861247.20790808,eth,564378,226720634102.15014648,-0.04744738
2021-07-14,1994.33129883,2015.10742188,1869.22314453,1941.16784668,17342819679.00000000,eth,116875705.38943601,eth,588607,233088877330.76721191,0.02796132
2021-07-15,1911.17565918,2037.74255371,1883.27221680,1994.71203613,15688092552.00000000,eth,116890234.65779744,eth,602431,223397771273.78436279,-0.04169600
2021-07-16,1880.38293457,1959.69628906,1853.59033203,1916.59838867,14884569147.00000000,eth,116904595.85600552,eth,568019,219825407020.47204590,-0.01611193
2021-07-17,1898.82519531,1917.59790039,1855.59082031,1876.88134766,13364282076.00000000,eth,116918920.59426951,eth,546153,222008592233.14050293,0.00980772
2021-07-18,1895.55212402,1988.33642578,1883.01257324,1900.19433594,13791868728.00000000,eth,116933342.17758258,eth,533205,221653245133.87603760,-0.00172373
2021-07-19,1817.29663086,1916.11804199,1807.90991211,1893.05358887,14157735481.00000000,eth,116947788.48572627,eth,581805,212528822001.56515503,-0.04128375
2021-07-20,1787.51074219,1836.99804688,1722.05078125,1819.08203125,17368597636.00000000,eth,116962124.48972888,eth,586375,209071053954.46203613,-0.01639022
2021-07-21,1990.97082520,2025.68041992,1759.02331543,1786.27624512,21253359756.00000000,eth,116976657.45651492,eth,600059,232897112224.78692627,0.11382314
2021-07-22,2025.20275879,2044.11645508,1954.29785156,1994.82287598,17495480331.00000000,eth,116991109.15237498,eth,590183,236930717009.18215942,0.01719359
2021-07-23,2124.77661133,2129.44116211,2000.43627930,2025.10571289,16200392492.00000000,eth,117005454.70649765,eth,612742,248610453558.17849731,0.04916735
2021-07-24,2189.21875000,2197.64941406,2107.32348633,2123.96118164,16057446601.00000000,eth,117020018.86075331,eth,627527,256182419415.31478882,0.03032890
2021-07-25,2191.37377930,2194.43823242,2108.82983398,2187.14550781,14566483636.00000000,eth,117034456.38313147,eth,566614,256466238992.25808716,0.00098438
2021-07-26,2233.36669922,2428.81713867,2177.32958984,2191.30981445,29614324233.00000000,eth,117048786.70318076,eth,651897,261412862406.84231567,0.01916283
2021-07-27,2298.33349609,2316.95019531,2154.73120117,2230.19702148,23067480378.00000000,eth,117063018.95928320,eth,731645,269049857627.97830200,0.02908918
2021-07-28,2296.54541016,2341.77783203,2250.91406250,2302.08129883,18991302378.00000000,eth,117077263.46559510,eth,691120,268873252045.56643677,-0.00077799
2021-07-29,2380.95678711,2396.45190430,2273.40478516,2299.01196289,16313373113.00000000,eth,117091581.46835506,eth,628698,278789995610.45031738,0.03675581
2021-07-30,2466.96142578,2469.70483398,2322.33715820,2382.54516602,20212848934.00000000,eth,117105795.34266844,eth,625795,288895479845.79663086,0.03612188
2021-07-31,2536.20996094,2551.16113281,2423.81616211,2461.57568359,18001710283.00000000,eth,117120047.30594236,eth,615234,297041030602.80224609,0.02807038
2021-08-01,2561.85205078,2695.42944336,2520.93188477,2530.46289062,22697987055.00000000,eth,117134285.50042568,eth,609619,300080709526.06195068,0.01011040
2021-08-02,2610.15332031,2665.73095703,2511.37524414,2557.77465820,22162754104.00000000,eth,117148700.72877868,eth,647157,305776070177.51702881,0.01885404
2021-08-03,2502.34960938,2630.31420898,2449.35351562,2609.41308594,22696753413.00000000,eth,117163021.34219348,eth,597708,293182840688.83264160,-0.04130168
2021-08-04,2724.61987305,2764.44360352,2463.46948242,2508.54492188,25038698173.00000000,eth,117177330.52634244,eth,605814,319263683422.65484619,0.08882462
2021-08-05,2827.32885742,2840.43066406,2540.68408203,2725.66967773,31057928075.00000000,eth,117188634.89946702,eth,527820,331330809213.13934326,0.03769663
2021-08-06,2890.94165039,2944.90332031,2727.79272461,2827.50341797,26528577879.00000000,eth,117199084.34708558,eth,528548,338815714326.63366699,0.02249926
2021-08-07,3157.23876953,3170.22973633,2868.53564453,2891.70751953,33081467129.00000000,eth,117209578.08728096,eth,515004,370058624097.56390381,0.09211432
2021-08-08,3013.73266602,3184.60400391,2951.74731445,3161.23266602,28433638008.00000000,eth,117220027.38546357,eth,528091,353269825642.81768799,-0.04545304
2021-08-09,3167.85620117,3185.70117188,2900.92602539,3012.88574219,31983260936.00000000,eth,117230453.08235112,eth,515125,371369217763.11456299,0.05114041
2021-08-10,3141.69116211,3228.94067383,3059.22900391,3163.05004883,27605221710.00000000,eth,117239815.15470172,eth,521466,368331291118.86315918,-0.00825954
2021-08-11,3164.24511719,3269.20947266,3122.91650391,3142.83032227,26729035052.00000000,eth,117249032.40598968,eth,524067,371004678285.61181641,0.00717892
2021-08-12,3043.41430664,3236.31469727,2984.16699219,3164.17578125,25403699845.00000000,eth,117258773.03591564,eth,527452,356867027436.63159180,-0.03818630
2021-08-13,3322.21166992,3324.67163086,3037.67602539,3049.00122070,23868866254.00000000,eth,117268649.78844573,eth,522902,389591276843.15582275,0.09160677
2021-08-14,3265.44335938,3329.28100586,3214.51977539,3322.76269531,19860862133.00000000,eth,117279101.70056888,eth,500097,382968263841.58795166,-0.01708751
2021-08-15,3310.50415039,3320.08422852,3117.79174805,3266.27612305,22166205051.00000000,eth,117288287.67543928,eth,490025,388283363141.75134277,0.01379929
2021-08-16,3156.50952148,3333.99487305,3139.77856445,3309.42211914,23080039949.00000000,eth,117298187.10896938,eth,542706,370252844462.31762695,-0.04651697
2021-08-17,3014.84594727,3288.81274414,2996.46826172,3149.38037109,25509056745.00000000,eth,117308585.75165132,eth,530631,353667314332.82800293,-0.04487982
2021-08-18,3020.08984375,3124.97607422,2959.02832031,3011.96362305,21539248425.00000000,eth,117319205.92061593,eth,513849,354314542277.66705322,0.00173936
2021-08-19,3182.70214844,3184.43554688,2963.15014648,3019.12695312,19546290360.00000000,eth,117330511.27127938,eth,563048,373428070300.37121582,0.05384353
2021-08-20,3286.93530273,3298.24658203,3178.10375977,3182.16259766,20885619828.00000000,eth,117341615.69191097,eth,562206,385694299097.63208008,0.03274989
2021-08-21,3226.08398438,3307.35156250,3209.86621094,3286.93164062,18113977628.00000000,eth,117353110.00722732,eth,529226,378590988710.91357422,-0.01851309
2021-08-22,3242.11547852,3272.73315430,3142.00708008,3226.22729492,15983278460.00000000,eth,117364716.94065981,eth,512238,380509965424.91815186,0.00496934
2021-08-23,3319.25732422,3373.38427734,3235.85131836,3241.35742188,20511110509.00000000,eth,117373873.08038989,eth,538781,389594087894.00610352,0.02379368
2021-08-24,3172.45629883,3358.68823242,3154.12133789,3324.85546875,20131028906.00000000,eth,117381389.35814716,eth,521033,372387328034.45062256,-0.04422707
2021-08-25,3224.91528320,3248.72729492,3086.11499023,3174.26977539,18902728235.00000000,eth,117387644.67040502,eth,499356,378565209356.80700684,0.01653576
2021-08-26,3100.32543945,3249.65527344,3060.22875977,3228.74731445,17405668117.00000000,eth,117394032.48365039,eth,498865,363959705349.04779053,-0.03863352
2021-08-27,3270.60083008,3281.84057617,3064.48510742,3096.40600586,18489602004.00000000,eth,117397500.80137290,eth,484937,383960363570.06756592,0.05492178
2021-08-28,3244.40332031,3284.84594727,3217.40356445,3275.10449219,13709633698.00000000,eth,117404344.95443895,eth,507968,380907046589.29583740,-0.00801000
2021-08-29,3227.00268555,3283.23559570,3158.84033203,3246.77099609,13296586731.00000000,eth,117410658.35267654,eth,492972,378884509815.91381836,-0.00536328
2021-08-30,3224.37426758,3346.58105469,3151.44458008,3227.19262695,19306924485.00000000,eth,117415226.24433845,eth,518590,378590634124.10864258,-0.00081451
2021-08-31,3433.73266602,3466.99218750,3195.21655273,3227.75805664,27280502987.00000000,eth,117418946.32042688,eth,552051,403185271589.58496094,0.06492993
2021-09-01,3834.82812500,3836.86743164,3387.40844727,3430.76245117,30070890104.00000000,eth,117422124.63838723,eth,557664,450293666060.54278564,0.11681033
2021-09-02,3790.98999023,3830.71142578,3726.75048828,3825.02783203,24387397330.00000000,eth,117427286.77838948,eth,567054,445165668757.25592041,-0.01143158
2021-09-03,3940.61474609,4022.46923828,3712.67822266,3787.48657227,26207765094.00000000,eth,117428117.15380758,eth,512273,462738970062.31860352,0.03946852
2021-09-04,3887.82836914,3969.44873047,3837.93115234,3937.91015625,20806963328.00000000,eth,117432047.42529388,eth,520028,456555645426.32482910,-0.01339547
2021-09-05,3952.13354492,3979.18652344,3838.48730469,3886.33105469,18371468576.00000000,eth,117436913.78146683,eth,497385,464126366367.83306885,0.01654013
2021-09-06,3928.37939453,3968.42651367,3868.99438477,3951.52075195,18674691198.00000000,eth,117441094.95344812,eth,526971,461353177486.31353760,-0.00601046
2021-09-07,3426.39428711,3945.31420898,3062.22241211,3926.52758789,39131346397.00000000,eth,117441625.95290112,eth,558574,402401316233.85650635,-0.12778427
2021-09-08,3497.31518555,3559.12133789,3224.76489258,3428.37817383,31738430771.00000000,eth,117442079.67886890,eth,525184,410731968683.11425781,0.02069841
2021-09-09,3427.34008789,3562.99267578,3400.51708984,3452.54833984,24118055831.00000000,eth,117443489.25649852,eth,531348,402518778790.54931641,-0.02000823
2021-09-10,3211.50585938,3512.57128906,3157.05908203,3425.56494141,22355974097.00000000,eth,117449495.14812468,eth,570843,377189741848.83801270,-0.06297427
2021-09-11,3270.27807617,3346.52636719,3208.96191406,3209.03051758,18627122934.00000000,eth,117458257.05721864,eth,627702,384121162919.58251953,0.01830052
2021-09-12,3410.13452148,3462.46826172,3235.10937500,3270.29174805,16810411424.00000000,eth,117467278.66116400,eth,571552,400579222107.26025391,0.04276592
2021-09-13,3285.51171875,3426.50219727,3121.51416016,3407.47192383,22721552948.00000000,eth,117474946.97924075,eth,631800,385965314959.83038330,-0.03654483
2021-09-14,3429.16967773,3429.16967773,3273.63085938,3286.31640625,19125420848.00000000,eth,117483009.78913186,eth,582576,402869174817.86175537,0.04372468
2021-09-15,3615.28271484,3615.28271484,3365.91308594,3431.21728516,17548551804.00000000,eth,117491480.95399871,eth,573831,424764920234.38519287,0.05427350
2021-09-16,3571.29492188,3673.31079102,3489.80566406,3613.07373047,20093903064.00000000,eth,117498514.51969329,eth,548933,419621848232.03656006,-0.01216718
2021-09-17,3398.53881836,3589.30517578,3356.44995117,3569.56811523,17722363229.00000000,eth,117506330.36249712,eth,524419,399349825139.90728760,-0.04837352
2021-09-18,3432.01831055,3540.80761719,3371.89233398,3397.42285156,15995220233.00000000,eth,117516074.22867873,eth,536378,403317318536.41113281,0.00985114
2021-09-19,3329.44799805,3448.32202148,3286.17236328,3433.28784180,14257609743.00000000,eth,117525856.74616438,eth,516797,391296228462.26080322,-0.02988630
2021-09-20,2958.99340820,3343.32543945,2940.83911133,3329.67065430,27371684581.00000000,eth,117532644.39647049,eth,495259,347778320017.83813477,-0.11126607
2021-09-21,2764.43115234,3101.69750977,2676.40747070,2977.31054688,30405062665.00000000,eth,117538259.13864727,eth,524490,324926425155.12896729,-0.06575285
2021-09-22,3077.86791992,3089.08300781,2741.44067383,2763.20922852,23742102645.00000000,eth,117546743.85923134,eth,534705,361793352015.60180664,0.11338201
2021-09-23,3155.52368164,3173.54467773,3038.09790039,3077.97436523,18516291047.00000000,eth,117554735.46344920,eth,534321,370946751643.91296387,0.02523037
2021-09-24,2931.66918945,3159.64404297,2747.33764648,3154.56201172,25595422789.00000000,eth,117562828.16198324,eth,506369,344655321147.45843506,-0.07094052
2021-09-25,2925.56567383,2968.99462891,2818.97045898,2930.88476562,18932786754.00000000,eth,117573450.11765540,eth,520155,343968849817.75598145,-0.00208193
2021-09-26,3062.26538086,3114.85742188,2744.58300781,2926.34301758,21172766310.00000000,eth,117582099.59462672,eth,473719,360067592997.38458252,0.04672591
2021-09-27,2934.13891602,3163.66503906,2932.69287109,3065.83789062,19164053681.00000000,eth,117589144.24841388,eth,502882,345022884240.24603271,-0.04184042
2021-09-28,2807.29663086,2970.77050781,2793.36059570,2928.96337891,16895079070.00000000,eth,117595701.77293672,eth,495482,330126017390.70910645,-0.04322982
2021-09-29,2853.14331055,2946.88134766,2786.98828125,2809.29760742,15763456158.00000000,eth,117602935.56194974,eth,507212,335538028899.25213623,0.01633126
2021-09-30,3001.67895508,3046.51953125,2840.28955078,2852.55883789,17661065099.00000000,eth,117607218.31338376,eth,499026,353019112176.56268311,0.05206035
2021-10-01,3307.51611328,3329.85351562,2978.65429688,3001.12939453,22307625573.00000000,eth,117614034.97767650,eth,571554,389010315836.68957520,0.10188870
2021-10-02,3391.69433594,3464.83740234,3260.02758789,3308.87036133,19202671704.00000000,eth,117623078.75376932,eth,520147,398941529984.68988037,0.02545059
2021-10-03,3418.35864258,3484.60571289,3348.12011719,3390.76757812,15516566862.00000000,eth,117632124.94400913,eth,522882,402108790947.18341064,0.00786165
2021-10-04,3380.08911133,3434.77539062,3283.44873047,3418.77636719,17747154101.00000000,eth,117637501.39263000,eth,495268,397625237541.07580566,-0.01119529
2021-10-05,3518.51855469,3541.45166016,3365.81762695,3381.78442383,16632591670.00000000,eth,117640697.16029429,eth,562663,413920975744.86859131,0.04095438
2021-10-06,3580.56201172,3622.55126953,3354.46972656,3516.57031250,21855226591.00000000,eth,117642095.78282692,eth,663597,421224819138.96862793,0.01763340
2021-10-07,3587.97485352,3650.01318359,3479.90917969,3576.81445312,19090322927.00000000,eth,117643895.16999149,eth,629637,422103337539.55780029,0.00207030
2021-10-08,3563.75927734,3667.95751953,3547.82812500,3587.83276367,16222029488.00000000,eth,117647076.63414425,eth,600443,419265860807.30267334,-0.00674909
2021-10-09,3575.71679688,3628.23730469,3544.64038086,3559.99780273,12707036942.00000000,eth,117654437.01157840,eth,585763,420698946649.17254639,0.00335531
2021-10-10,3425.85278320,3603.24487305,3414.97094727,3575.02050781,16171746693.00000000,eth,117661732.31181169,eth,537497,403091773116.92114258,-0.04191160
2021-10-11,3545.35400391,3622.28955078,3385.76171875,3419.72680664,18579189588.00000000,eth,117666602.00165200,eth,538818,417169758532.60009766,0.03488218
2021-10-12,3492.57324219,3546.47778320,3407.33813477,3546.47778320,18109578443.00000000,eth,117673160.76516956,eth,546484,410982132612.05914307,-0.01488730
2021-10-13,3606.20166016,3607.74169922,3417.60205078,3492.75366211,16211275589.00000000,eth,117678892.29297677,eth,531985,424373816752.28137207,0.03253430
2021-10-14,3786.01416016,3819.25854492,3590.27514648,3604.95898438,19443499909.00000000,eth,117681577.03493480,eth,554283,445544117043.78173828,0.04986202
2021-10-15,3862.63476562,3895.46630859,3735.36352539,3790.15429688,20966841512.00000000,eth,117684398.87483092,eth,556421,454571850465.60150146,0.02023780
2021-10-16,3830.38208008,3962.45312500,3805.88598633,3865.66650391,16578095629.00000000,eth,117691342.66382574,eth,583223,450802809919.85217285,-0.00834992
2021-10-17,3847.10449219,3914.89794922,3660.72338867,3829.85888672,15908090346.00000000,eth,117699182.99705932,eth,551918,452801055634.78552246,0.00436573
2021-10-18,3748.76025391,3888.20922852,3686.75048828,3847.72998047,17386204158.00000000,eth,117705154.86423580,eth,571994,441248406234.92706299,-0.02556318
2021-10-19,3877.65087891,3883.92871094,3736.78027344,3747.16284180,15998757133.00000000,eth,117713185.30628067,eth,590941,456450636461.75354004,0.03438220
2021-10-20,4155.99218750,4167.47216797,3833.28808594,3877.73095703,20338319988.00000000,eth,117720595.88212864,eth,617867,489245876793.97131348,0.07178091
2021-10-21,4054.32275391,4366.08837891,4032.48388672,4161.71337891,28220661820.00000000,eth,117726747.43544486,eth,614826,477302230870.89837646,-0.02446334
2021-10-22,3970.18188477,4162.97558594,3908.34033203,4055.68652344,19432937968.00000000,eth,117733611.26355402,eth,599968,467423850666.60034180,-0.02075337
2021-10-23,4171.66357422,4171.66357422,3944.63183594,3971.35644531,14781537792.00000000,eth,117742352.37801012,eth,613428,491181482558.17327881,0.05074873
2021-10-24,4087.90307617,4185.72949219,3967.12036133,4171.85595703,14978083638.00000000,eth,117750394.67622335,eth,597172,481352200617.38580322,-0.02007844
2021-10-25,4217.87695312,4236.66699219,4072.03466797,4084.42578125,15995727040.00000000,eth,117756255.76953857,eth,601353,496681397296.62951660,0.03179476
2021-10-26,4131.10205078,4289.13134766,4106.82373047,4217.33789062,17157714562.00000000,eth,117759685.74860004,eth,611277,486477279295.39715576,-0.02057312
2021-10-27,3930.25732422,4299.15283203,3930.25732422,4132.17333984,26219530404.00000000,eth,117759379.94088817,eth,619064,462824665508.13427734,-0.04861771
2021-10-28,4287.31884766,4293.15087891,3905.70605469,3924.81542969,25958154575.00000000,eth,117757184.49911053,eth,692894,504862596549.97100830,0.09084940
2021-10-29,4414.74658203,4455.73535156,4271.70751953,4288.68652344,22967641914.00000000,eth,117756181.01113896,eth,711169,519863697631.97888184,0.02972201
2021-10-30,4325.65039062,4426.84863281,4252.49414062,4414.24365234,14615490626.00000000,eth,117756466.94786796,eth,659889,509373307251.66491699,-0.02018150
2021-10-31,4288.07421875,4394.44970703,4179.01611328,4322.74414062,17498160238.00000000,eth,117757786.22201036,eth,627757,504954127155.67657471,-0.00868683
2021-11-01,4324.62695312,4377.32226562,4160.96679688,4288.21728516,17985288261.00000000,eth,117758233.39844856,eth,659285,509260430107.31518555,0.00852428
2021-11-02,4584.79882812,4599.94824219,4288.68652344,4322.50097656,20794448222.00000000,eth,117757244.69843380,eth,676772,539893277496.60815430,0.06016054
2021-11-03,4607.19384766,4664.91015625,4462.97607422,4589.68457031,21220463155.00000000,eth,117757458.66032572,eth,698045,542531439055.48785400,0.00488462
2021-11-04,4537.32421875,4606.51611328,4426.62255859,4604.67871094,18415244464.00000000,eth,117759139.55358727,eth,667719,534311395875.65258789,-0.01516533
2021-11-05,4486.24316406,4570.89599609,4447.48730469,4537.42333984,15086003586.00000000,eth,117761812.78147948,eth,653772,528308127578.52026367,-0.01125797
2021-11-06,4521.58105469,4530.99707031,4334.97363281,4482.64794922,14429076700.00000000,eth,117766159.54943536,eth,626349,532489235902.03234863,0.00787694
2021-11-07,4620.55468750,4640.92187500,4510.98437500,4523.98193359,13541376033.00000000,eth,117772011.37279435,eth,635934,544172019204.86822510,0.02188916
2021-11-08,4812.08740234,4822.36328125,4619.64941406,4619.64941406,19290896267.00000000,eth,117775519.87572478,eth,652985,566746095498.46118164,0.04145232
2021-11-09,4735.06884766,4837.58935547,4718.03906250,4810.07128906,20834172627.00000000,eth,117774428.66902123,eth,615663,557670028241.19555664,-0.01600523
2021-11-10,4636.17431641,4859.50292969,4485.09326172,4733.36279297,22748160545.00000000,eth,117774062.43272516,eth,667073,546021083389.42657471,-0.02088555
2021-11-11,4730.38427734,4778.05908203,4580.99023438,4635.45361328,17933201129.00000000,eth,117774385.86170410,eth,648381,557118103154.02111816,0.02032063
2021-11-12,4667.11523438,4808.73876953,4510.92041016,4724.30664062,18316060208.00000000,eth,117775608.50722320,eth,643077,549672336701.84729004,-0.01337503
2021-11-13,4651.46044922,4702.11523438,4582.18066406,4666.71923828,14457436261.00000000,eth,117778299.12127016,eth,645914,547841100138.84362793,-0.00335427
2021-11-14,4626.35888672,4689.84277344,4516.93554688,4648.63281250,12172962219.00000000,eth,117782678.18685474,eth,643453,544904939931.29010010,-0.00539649
2021-11-15,4557.50390625,4764.63623047,4546.59912109,4627.09082031,16275851299.00000000,eth,117783567.70480403,eth,606035,536799069906.70574951,-0.01488319
2021-11-16,4216.36523438,4891.70458984,4144.33496094,4570.47802734,27417502801.00000000,eth,117785226.92795348,eth,609878,496625535941.99316406,-0.07485209
2021-11-17,4287.59375000,4300.30664062,4107.12597656,4213.91064453,22183461850.00000000,eth,117787806.57879056,eth,695411,505026263313.43127441,0.01689335
2021-11-18,4000.65087891,4343.55712891,3959.22778320,4287.80224609,21383250893.00000000,eth,117789523.01626042,eth,591158,471234758780.95019531,-0.06692399
2021-11-19,4298.30664062,4311.71386719,3982.91748047,3995.72949219,20626269711.00000000,eth,117793049.57160248,eth,609854,506310647193.08874512,0.07440183
2021-11-20,4409.93115234,4434.38818359,4209.24267578,4298.35058594,15448261277.00000000,eth,117798144.69495480,eth,557039,519481707978.57781982,0.02596942
2021-11-21,4269.73291016,4422.49169922,4255.45507812,4412.19531250,14094831413.00000000,eth,117803146.38654046,eth,607663,502987971046.56610107,-0.03179148
2021-11-22,4088.45776367,4302.02294922,4033.57226562,4266.50927734,19752218877.00000000,eth,117804393.20963947,eth,546020,481638286012.60479736,-0.04245585
2021-11-23,4340.76367188,4385.48339844,4069.76660156,4089.68041992,22133497059.00000000,eth,117806903.31120887,eth,580960,511371926189.38610840,0.06171176
2021-11-24,4239.98144531,4376.87597656,4176.18359375,4340.03613281,21838037128.00000000,eth,117809875.43652888,eth,603666,499511685925.45928955,-0.02321763
2021-11-25,4274.74316406,4550.51806641,4249.77441406,4271.39453125,18705358318.00000000,eth,117813466.45936814,eth,593203,503622310381.69055176,0.00819855
2021-11-26,4030.90893555,4550.84228516,3933.50659180,4522.20898438,26281795488.00000000,eth,117818020.97503719,eth,600396,474913713516.72656250,-0.05704067
2021-11-27,4096.91210938,4187.68408203,4033.51391602,4042.99902344,16515693874.00000000,eth,117822695.07375181,eth,550277,482709226206.85192871,0.01637427
2021-11-28,4294.45361328,4297.91650391,3989.96997070,4101.64892578,15953126340.00000000,eth,117827031.56775984,eth,527846,506002721458.37017822,0.04821717
2021-11-29,4445.10498047,4460.84863281,4284.50488281,4296.94677734,19086475837.00000000,eth,117830620.69913442,eth,600952,523769478921.44659424,0.03508045
2021-11-30,4631.47900391,4753.26611328,4358.07421875,4447.76806641,28626354111.00000000,eth,117832455.36822689,eth,626326,545738543016.66314697,0.04192792
2021-12-01,4586.99023438,4780.73242188,4530.27246094,4623.67968750,27634826695.00000000,eth,117834521.14162745,eth,580963,540505797748.89959717,-0.00960574
2021-12-02,4511.30224609,4628.91992188,4441.50781250,4586.33300781,21502671027.00000000,eth,117838813.42713264,eth,608129,531606503690.84582520,-0.01650058
2021-12-03,4220.70605469,4647.28906250,4100.14550781,4514.35595703,25879591528.00000000,eth,117843636.17570531,eth,565386,497383348713.19030762,-0.06441515
2021-12-04,4119.58740234,4242.72558594,3525.49414062,4227.76220703,38478999182.00000000,eth,117845365.85263865,eth,552442,485474284591.12048340,-0.02395776
2021-12-05,4198.32275391,4246.92333984,4040.21752930,4119.62890625,25533062707.00000000,eth,117850860.03579326,eth,827716,494775947255.69158936,0.01911244
2021-12-06,4358.73730469,4375.52050781,3930.80664062,4199.00000000,28229518513.00000000,eth,117855850.46961217,eth,590752,513702692017.57037354,0.03820920
2021-12-07,4315.06152344,4428.58935547,4264.32373047,4358.58691406,22366213354.00000000,eth,117861926.45491868,eth,596211,508581463923.83996582,-0.01002028
2021-12-08,4439.35791016,4453.11230469,4234.53759766,4311.67431641,18704315119.00000000,eth,117869226.09507212,eth,646033,523263681229.15386963,0.02880524
2021-12-09,4119.81591797,4482.31396484,4078.84423828,4433.02490234,22296131874.00000000,eth,117876331.39113584,eth,607679,485628786416.96087646,-0.07197933
2021-12-10,3908.49609375,4227.11181641,3897.76757812,4113.58837891,28014595631.00000000,eth,117883064.03082068,eth,615402,460745495283.74377441,-0.05129351
2021-12-11,4084.45239258,4095.64843750,3846.05444336,3909.66772461,19131502454.00000000,eth,117891098.47151332,eth,580529,481520579215.63592529,0.04501893
2021-12-12,4134.45312500,4173.60888672,3993.05590820,4084.81127930,14057603914.00000000,eth,117900317.78605962,eth,597666,487453337309.06726074,0.01224172
2021-12-13,3784.22680664,4145.95507812,3680.60913086,4136.35986328,23999841386.00000000,eth,117907789.21403924,eth,610119,446189816655.49963379,-0.08470922
2021-12-14,3745.44042969,3866.63378906,3700.10473633,3782.82275391,23836759957.00000000,eth,117915705.64602500,eth,617851,441646251221.75262451,-0.01024949
2021-12-15,4018.38867188,4086.37280273,3664.71997070,3862.25146484,26411188833.00000000,eth,117922513.12127444,eth,607023,473858490885.56024170,0.07287481
2021-12-16,3962.46972656,4110.36865234,3956.05712891,4020.41503906,19825531254.00000000,eth,117927779.76569800,eth,601543,467285257242.30810547,-0.01391576
2021-12-17,3879.48657227,3992.79248047,3711.42456055,3959.01245117,23143541098.00000000,eth,117934692.45918430,eth,615023,457526055799.68157959,-0.02094228
2021-12-18,3960.86010742,3993.82983398,3774.61499023,3880.29150391,19530895889.00000000,eth,117943638.34549604,eth,567903,467158252046.86822510,0.02097534
2021-12-19,3922.59252930,4018.65844727,3894.39868164,3960.87231445,16167785597.00000000,eth,117953540.70433396,eth,565355,462683677570.93524170,-0.00966143
2021-12-20,3933.84448242,3980.09863281,3759.40332031,3923.69580078,21589690675.00000000,eth,117962549.48443836,eth,591470,464046324421.77520752,0.00286850
2021-12-21,4020.26000977,4058.82128906,3918.83789062,3938.46386719,16388555198.00000000,eth,117971262.63771968,eth,597365,474275149483.98199463,0.02196719
2021-12-22,3982.09960938,4073.79150391,3947.69018555,4018.69580078,13921756199.00000000,eth,117979082.13002355,eth,628066,469804456864.38781738,-0.00949202
2021-12-23,4108.01562500,4149.02685547,3897.23437500,3981.96166992,18007273742.00000000,eth,117986707.78475980,eth,593940,484691239122.10241699,0.03162051
2021-12-24,4047.98291016,4134.10644531,4029.06445312,4111.34521484,12769090623.00000000,eth,117995253.79403467,eth,629177,477642770837.80175781,-0.01461356
2021-12-25,4093.28100586,4138.56494141,4027.92700195,4049.78198242,10894785525.00000000,eth,118003663.76152912,eth,609518,483022155496.88336182,0.01119029
2021-12-26,4067.32812500,4105.02392578,4013.02636719,4094.15161133,11197244172.00000000,eth,118013494.64110066,eth,592616,479999605883.28552246,-0.00634036
2021-12-27,4037.54760742,4126.00146484,4033.49243164,4064.74633789,11424360002.00000000,eth,118021267.61553968,eth,621784,476516486686.01904297,-0.00732189
2021-12-28,3800.89306641,4037.53808594,3769.28002930,4037.53808594,17299472803.00000000,eth,118026806.95936154,eth,595032,448607272221.90618896,-0.05861344
2021-12-29,3628.53173828,3827.98193359,3612.79589844,3797.43627930,15722555672.00000000,eth,118030353.85688774,eth,564074,428276885050.28393555,-0.04534759
2021-12-30,3713.85205078,3767.55981445,3595.20483398,3632.21972656,12925377999.00000000,eth,118035304.00861216,eth,602454,438365655856.97253418,0.02351373
2021-12-31,3682.63281250,3807.28881836,3636.86987305,3713.43017578,14157285268.00000000,eth,118041602.26648684,eth,578540,434703877746.63879395,-0.00840616
2022-01-01,3769.69702148,3769.91796875,3682.28662109,3683.04711914,9776191466.00000000,eth,118049177.83493708,eth,581310,445009634073.04162598,0.02364184
2022-01-02,3829.56494141,3836.16186523,3727.35742188,3769.29833984,9881471548.00000000,eth,118054804.89359155,eth,551998,452098541985.05322266,0.01588136
2022-01-03,3761.38037109,3836.19873047,3698.04760742,3829.53564453,12080777893.00000000,eth,118060102.63204949,eth,591354,444068952649.50451660,-0.01780478
2022-01-04,3794.05664062,3876.78515625,3723.34985352,3761.36157227,14030925983.00000000,eth,118063057.34379524,eth,601544,447937926727.71649170,0.00868731
2022-01-05,3550.38696289,3842.05981445,3456.74536133,3794.26904297,18061338502.00000000,eth,118064691.96511820,eth,632107,419175343130.65319824,-0.06422405
2022-01-06,3418.40820312,3549.70898438,3335.37670898,3549.70898438,24293791313.00000000,eth,118067192.31174992,eth,607697,403601858718.42285156,-0.03717306
2022-01-07,3193.21044922,3420.46191406,3117.38134766,3417.83789062,24494179209.00000000,eth,118068474.84436598,eth,589283,377017487596.35058594,-0.06587796
