asset,Date,SplyCur
btc,2020-02-16,18221117.32121089
btc,2020-02-17,18223079.82121089
btc,2020-02-18,18224954.82121089
btc,2020-02-19,18226717.32121089
btc,2020-02-20,18228292.32121089
btc,2020-02-21,18230217.32121089
btc,2020-02-22,18232067.32120809
btc,2020-02-23,18233842.32120809
btc,2020-02-24,18235604.82120809
btc,2020-02-25,18237404.82120263
btc,2020-02-26,18239104.82120263
btc,2020-02-27,18240942.32120263
btc,2020-02-28,18242917.32120263
btc,2020-02-29,18244654.8212026
btc,2020-03-01,18246867.32120187
btc,2020-03-02,18248729.82116911
btc,2020-03-03,18250642.32116365
btc,2020-03-04,18252729.82115819
btc,2020-03-05,18254767.32115273
btc,2020-03-06,18256704.82114727
btc,2020-03-07,18258667.32114727
btc,2020-03-08,18260642.32114727
btc,2020-03-09,18262517.32111181
btc,2020-03-10,18264167.32111181
btc,2020-03-11,18265654.82111181
btc,2020-03-12,18267542.32111181
btc,2020-03-13,18269104.82111181
btc,2020-03-14,18270704.82107905
btc,2020-03-15,18272192.32107905
btc,2020-03-16,18273679.82107905
btc,2020-03-17,18275217.32107359
btc,2020-03-18,18276467.32104359
btc,2020-03-19,18277804.82103267
btc,2020-03-20,18279167.32100537
btc,2020-03-21,18280717.32099991
btc,2020-03-22,18282304.82099991
btc,2020-03-23,18283704.82099991
btc,2020-03-24,18285354.82099991
btc,2020-03-25,18286504.82099991
btc,2020-03-26,18288504.82096715
btc,2020-03-27,18290442.32096169
btc,2020-03-28,18292129.82096169
btc,2020-03-29,18294017.32096169
btc,2020-03-30,18295854.82095623
btc,2020-03-31,18297842.32092347
btc,2020-04-01,18299754.82092347
btc,2020-04-02,18301667.32089617
btc,2020-04-03,18303317.32089071
btc,2020-04-04,18305279.82089071
btc,2020-04-05,18307467.32089071
btc,2020-04-06,18309067.32088525
btc,2020-04-07,18311167.32085239
btc,2020-04-08,18312967.32084693
btc,2020-04-09,18314892.32084693
btc,2020-04-10,18316929.82084693
btc,2020-04-11,18318917.32084693
btc,2020-04-12,18320829.82084693
btc,2020-04-13,18322967.32084693
btc,2020-04-14,18325067.32084693
btc,2020-04-15,18327179.82081963
btc,2020-04-16,18329104.82081895
btc,2020-04-17,18330692.32081895
btc,2020-04-18,18332667.32081895
btc,2020-04-19,18334567.32081895
btc,2020-04-20,18336579.82081895
btc,2020-04-21,18338442.32081895
btc,2020-04-22,18340079.82081895
btc,2020-04-23,18341854.82081895
btc,2020-04-24,18343654.82081895
btc,2020-04-25,18345354.82081895
btc,2020-04-26,18347067.32081895
btc,2020-04-27,18348829.82081895
btc,2020-04-28,18350754.82081895
btc,2020-04-29,18352567.32081895
btc,2020-04-30,18354254.82081895
btc,2020-05-01,18356017.32081895
btc,2020-05-02,18357867.32081895
btc,2020-05-03,18359967.32081895
btc,2020-05-04,18361942.32079165
btc,2020-05-05,18363917.32079165
btc,2020-05-06,18365842.32079165
btc,2020-05-07,18367679.82079165
btc,2020-05-08,18369392.32079165
btc,2020-05-09,18371092.32078165
btc,2020-05-10,18373217.32078165
btc,2020-05-11,18374998.57078164
btc,2020-05-12,18375911.07078164
btc,2020-05-13,18376654.82078164
btc,2020-05-14,18377367.32078164
btc,2020-05-15,18378148.57078164
btc,2020-05-16,18378936.07078164
btc,2020-05-17,18379573.57078164
btc,2020-05-18,18380373.57078164
btc,2020-05-19,18381092.32078164
btc,2020-05-20,18381811.07078164
btc,2020-05-21,18382629.82077618
btc,2020-05-22,18383323.57077071
btc,2020-05-23,18384067.32076525
btc,2020-05-24,18384792.32076525
btc,2020-05-25,18385573.57076525
btc,2020-05-26,18386348.57076525
btc,2020-05-27,18387211.07074865
btc,2020-05-28,18388029.82074308
btc,2020-05-29,18388823.57074308
btc,2020-05-30,18389798.57073751
btc,2020-05-31,18390736.07073751
btc,2020-06-01,18391573.57071021
btc,2020-06-02,18392379.82071021
btc,2020-06-03,18393248.57070464
btc,2020-06-04,18394192.32069918
btc,2020-06-05,18395311.07069918
btc,2020-06-06,18396536.07068826
btc,2020-06-07,18397529.82066096
btc,2020-06-08,18398542.32066096
btc,2020-06-09,18399542.32066096
btc,2020-06-10,18400567.32063366
btc,2020-06-11,18401723.57060636
btc,2020-06-12,18402742.32057906
btc,2020-06-13,18403729.82057906
btc,2020-06-14,18404792.32057906
btc,2020-06-15,18405654.82057906
btc,2020-06-16,18406592.32057906
btc,2020-06-17,18407454.82057906
btc,2020-06-18,18408223.57057906
btc,2020-06-19,18409117.32057906
btc,2020-06-20,18409973.57057906
btc,2020-06-21,18410886.07056268
btc,2020-06-22,18411779.82056268
btc,2020-06-23,18412767.32056268
btc,2020-06-24,18413636.07056268
btc,2020-06-25,18414517.32056268
btc,2020-06-26,18415542.32053538
btc,2020-06-27,18416404.82053538
btc,2020-06-28,18417342.32053538
btc,2020-06-29,18418248.57053537
btc,2020-06-30,18419167.32053537
btc,2020-07-01,18420179.82050807
btc,2020-07-02,18421204.82048077
btc,2020-07-03,18422223.57048077
btc,2020-07-04,18423204.82048077
btc,2020-07-05,18424223.57048075
btc,2020-07-06,18425186.07048075
btc,2020-07-07,18426192.32044799
btc,2020-07-08,18427136.07044799
btc,2020-07-09,18428161.07044799
btc,2020-07-10,18429167.32044799
btc,2020-07-11,18430142.32044799
btc,2020-07-12,18431092.32044799
btc,2020-07-13,18432011.07044799
btc,2020-07-14,18432911.07042069
btc,2020-07-15,18433773.57040977
btc,2020-07-16,18434623.57040977
btc,2020-07-17,18435361.07037701
btc,2020-07-18,18436173.57037155
btc,2020-07-19,18436992.32037155
btc,2020-07-20,18437873.57037155
btc,2020-07-21,18438654.82035517
btc,2020-07-22,18439554.82031695
btc,2020-07-23,18440404.82031149
btc,2020-07-24,18441411.04295689
btc,2020-07-25,18442298.46415089
btc,2020-07-26,18443285.90973289
btc,2020-07-27,18444217.12879289
btc,2020-07-28,18445123.37879289
btc,2020-07-29,18446048.37875467
btc,2020-07-30,18446892.12875467
btc,2020-07-31,18447848.37875467
btc,2020-08-01,18448704.62875467
btc,2020-08-02,18449585.87873375
btc,2020-08-03,18450598.37871637
btc,2020-08-04,18451504.62871091
btc,2020-08-05,18452310.87871091
btc,2020-08-06,18453285.87871091
btc,2020-08-07,18454235.87870545
btc,2020-08-08,18455123.37870545
btc,2020-08-09,18456098.37870545
btc,2020-08-10,18456954.62870545
btc,2020-08-11,18457917.12870545
btc,2020-08-12,18458898.37870545
btc,2020-08-13,18459817.12870112
btc,2020-08-14,18460860.87865277
btc,2020-08-15,18461835.87865277
btc,2020-08-16,18462785.87865277
btc,2020-08-17,18463567.12865277
btc,2020-08-18,18464442.12865277
btc,2020-08-19,18465304.62862001
btc,2020-08-20,18466217.12861455
btc,2020-08-21,18467185.87857087
btc,2020-08-22,18468035.87855438
btc,2020-08-23,18469017.12855438
btc,2020-08-24,18469948.37854892
btc,2020-08-25,18470748.37854892
btc,2020-08-26,18471635.87854892
btc,2020-08-27,18472442.12854892
btc,2020-08-28,18473460.87852162
btc,2020-08-29,18474373.37852162
btc,2020-08-30,18475167.12852162
btc,2020-08-31,18476104.62852162
btc,2020-09-01,18477067.12852162
btc,2020-09-02,18477967.12852162
btc,2020-09-03,18478773.37852162
btc,2020-09-04,18479617.12852162
btc,2020-09-05,18480498.37849432
btc,2020-09-06,18481435.87849432
btc,2020-09-07,18482529.62849432
btc,2020-09-08,18483498.37849432
btc,2020-09-09,18484429.6284834
btc,2020-09-10,18485417.12847248
btc,2020-09-11,18486279.62847248
btc,2020-09-12,18487342.12847248
btc,2020-09-13,18488354.62847248
btc,2020-09-14,18489454.62847248
btc,2020-09-15,18490429.62847248
btc,2020-09-16,18491398.37846702
btc,2020-09-17,18492510.87846702
btc,2020-09-18,18493542.12846213
btc,2020-09-19,18494473.37844029
btc,2020-09-20,18495360.87782331
btc,2020-09-21,18496267.12781785
btc,2020-09-22,18497073.37781785
btc,2020-09-23,18497960.87781785
btc,2020-09-24,18498817.12781785
btc,2020-09-25,18499873.37744111
btc,2020-09-26,18500810.87720381
btc,2020-09-27,18501760.87680381
btc,2020-09-28,18502567.12650381
btc,2020-09-29,18503448.37650381
btc,2020-09-30,18504423.37650371
btc,2020-10-01,18505198.37650371
btc,2020-10-02,18506048.37649825
btc,2020-10-03,18506992.12649825
btc,2020-10-04,18507979.62649825
btc,2020-10-05,18508854.62649825
btc,2020-10-06,18509667.12649825
btc,2020-10-07,18510610.87649825
btc,2020-10-08,18511623.37649825
btc,2020-10-09,18512509.88549825
btc,2020-10-10,18513403.11999825
btc,2020-10-11,18514275.70034825
btc,2020-10-12,18515205.2681668
btc,2020-10-13,18516242.24390416
btc,2020-10-14,18517173.47788756
btc,2020-10-15,18518117.22786026
btc,2020-10-16,18519085.97786026
btc,2020-10-17,18520067.22786026
btc,2020-10-18,18520817.22786026
btc,2020-10-19,18521598.47786026
btc,2020-10-20,18522498.47786026
btc,2020-10-21,18523310.97786026
btc,2020-10-22,18524167.22786026
btc,2020-10-23,18524983.98986026
btc,2020-10-24,18525933.98986026
btc,2020-10-25,18526665.23986026
btc,2020-10-26,18527352.73986026
btc,2020-10-27,18527971.48986026
btc,2020-10-28,18528596.48986026
btc,2020-10-29,18529271.48986026
btc,2020-10-30,18529965.23986026
btc,2020-10-31,18530671.4793548
btc,2020-11-01,18531452.69451533
btc,2020-11-02,18532046.44451533
btc,2020-11-03,18532921.44450987
btc,2020-11-04,18533915.19447165
btc,2020-11-05,18534833.94446619
btc,2020-11-06,18535790.19446619
btc,2020-11-07,18536702.69446619
btc,2020-11-08,18537565.19446619
btc,2020-11-09,18538721.44446619
btc,2020-11-10,18539640.19446619
btc,2020-11-11,18540558.94446619
btc,2020-11-12,18541558.94446073
btc,2020-11-13,18542427.69444435
btc,2020-11-14,18543315.19444435
btc,2020-11-15,18544252.69444435
btc,2020-11-16,18545252.69444435
btc,2020-11-17,18546233.94441705
btc,2020-11-18,18547290.19441705
btc,2020-11-19,18548146.44441705
btc,2020-11-20,18549196.44441705
btc,2020-11-21,18550252.69441705
btc,2020-11-22,18551340.19441705
btc,2020-11-23,18552258.94441705
btc,2020-11-24,18553108.94441159
btc,2020-11-25,18554077.69432969
btc,2020-11-26,18555015.19365265
btc,2020-11-27,18555977.69336873
btc,2020-11-28,18556940.19336873
btc,2020-11-29,18557877.69336327
btc,2020-11-30,18558583.94336327
btc,2020-12-01,18559533.94335235
btc,2020-12-02,18560352.69335235
btc,2020-12-03,18561333.94332505
btc,2020-12-04,18562233.94329229
btc,2020-12-05,18563133.94323769
btc,2020-12-06,18563983.94323769
btc,2020-12-07,18564921.44323769
btc,2020-12-08,18565821.44319947
btc,2020-12-09,18566690.19319947
btc,2020-12-10,18567502.69303395
btc,2020-12-11,18568365.19291929
btc,2020-12-12,18569190.19269543
btc,2020-12-13,18570165.19261899
btc,2020-12-14,18571071.44259715
btc,2020-12-15,18571946.44259715
btc,2020-12-16,18572840.19259715
btc,2020-12-17,18573646.44259715
btc,2020-12-18,18574627.69259715
btc,2020-12-19,18575615.19255893
btc,2020-12-20,18576558.94252071
btc,2020-12-21,18577408.94250433
btc,2020-12-22,18578302.69249341
btc,2020-12-23,18579265.19248795
btc,2020-12-24,18580052.69248795
btc,2020-12-25,18580952.69248795
btc,2020-12-26,18581808.94247703
btc,2020-12-27,18582733.94247703
btc,2020-12-28,18583733.94247703
btc,2020-12-29,18584683.94247703
btc,2020-12-30,18585758.94247703
btc,2020-12-31,18586796.44247703
btc,2021-01-01,18587727.69247703
btc,2021-01-02,18588671.44247703
btc,2021-01-03,18589658.94247703
btc,2021-01-04,18590740.19247703
btc,2021-01-05,18591721.44241151
btc,2021-01-06,18592827.69241151
btc,2021-01-07,18593877.69238421
btc,2021-01-08,18594802.69238421
btc,2021-01-09,18595671.44238421
btc,2021-01-10,18596665.19238421
btc,2021-01-11,18597627.69238421
btc,2021-01-12,18598552.69235145
btc,2021-01-13,18599502.69235145
btc,2021-01-14,18600421.44232415
btc,2021-01-15,18601390.19232415
btc,2021-01-16,18602308.94228047
btc,2021-01-17,18603140.19158081
btc,2021-01-18,18604046.44158081
btc,2021-01-19,18604977.69158081
btc,2021-01-20,18605858.94155351
btc,2021-01-21,18606665.19154805
btc,2021-01-22,18607546.44154805
btc,2021-01-23,18608521.44154805
btc,2021-01-24,18609390.19154805
btc,2021-01-25,18610265.19154805
btc,2021-01-26,18611271.44153713
btc,2021-01-27,18612158.94153713
btc,2021-01-28,18613065.19153713
btc,2021-01-29,18614015.19153712
btc,2021-01-30,18614865.19153712
btc,2021-01-31,18615765.19153712
btc,2021-02-01,18616508.94150982
btc,2021-02-02,18617465.19150436
btc,2021-02-03,18618402.69150435
btc,2021-02-04,18619402.69150435
btc,2021-02-05,18620458.89630735
btc,2021-02-06,18621452.52046635
btc,2021-02-07,18622427.52046635
btc,2021-02-08,18623440.02046635
btc,2021-02-09,18624333.77046635
btc,2021-02-10,18625227.52046635
btc,2021-02-11,18626033.77046635
btc,2021-02-12,18626921.25844379
btc,2021-02-13,18627899.91744133
btc,2021-02-14,18628821.36853781
btc,2021-02-15,18629769.49477421
btc,2021-02-16,18630524.85277421
btc,2021-02-17,18631385.96697421
btc,2021-02-18,18632239.87172421
btc,2021-02-19,18633196.08170618
btc,2021-02-20,18634108.55512618
btc,2021-02-21,18634989.27512617
btc,2021-02-22,18635820.52512617
btc,2021-02-23,18636614.27512617
btc,2021-02-24,18637607.40012617
btc,2021-02-25,18638582.40012617
btc,2021-02-26,18639451.13009887
btc,2021-02-27,18640432.38009887
btc,2021-02-28,18641251.13009877
btc,2021-03-01,18642063.63009877
btc,2021-03-02,18642957.38009877
btc,2021-03-03,18643907.38009877
btc,2021-03-04,18644707.38007147
btc,2021-03-05,18645638.63007147
btc,2021-03-06,18646588.63007147
btc,2021-03-07,18647501.13007147
btc,2021-03-08,18648469.88007147
btc,2021-03-09,18649344.88006601
btc,2021-03-10,18650276.13006601
btc,2021-03-11,18651101.13006601
btc,2021-03-12,18652038.63006601
btc,2021-03-13,18652932.38006601
btc,2021-03-14,18653913.630066
btc,2021-03-15,18654838.630066
btc,2021-03-16,18655769.88006054
btc,2021-03-17,18656619.88006054
btc,2021-03-18,18657569.88006054
btc,2021-03-19,18658494.88006054
btc,2021-03-20,18659457.38006054
btc,2021-03-21,18660432.38005508
btc,2021-03-22,18661376.13005508
btc,2021-03-23,18662382.38005508
btc,2021-03-24,18663332.38005508
btc,2021-03-25,18664294.88004862
btc,2021-03-26,18665144.88004862
btc,2021-03-27,18666138.63004862
btc,2021-03-28,18667132.38004862
btc,2021-03-29,18668076.13004862
btc,2021-03-30,18668988.63004316
btc,2021-03-31,18669969.87932678
btc,2021-04-01,18670876.12932678
btc,2021-04-02,18671751.12932678
btc,2021-04-03,18672569.87932678
btc,2021-04-04,18673482.37932678
btc,2021-04-05,18674457.37932678
btc,2021-04-06,18675357.37932678
btc,2021-04-07,18676338.62932678
btc,2021-04-08,18677176.12932678
btc,2021-04-09,18678126.12932678
btc,2021-04-10,18679107.37932132
btc,2021-04-11,18680013.62932132
btc,2021-04-12,18680913.55832031
btc,2021-04-13,18681801.00252031
btc,2021-04-14,18682644.71851931
btc,2021-04-15,18683719.50551931
btc,2021-04-16,18684363.25551931
btc,2021-04-17,18684932.00551931
btc,2021-04-18,18685707.00551931
btc,2021-04-19,18686313.25551931
btc,2021-04-20,18687113.25551931
btc,2021-04-21,18687744.50551931
btc,2021-04-22,18688638.25551931
btc,2021-04-23,18689482.00551385
btc,2021-04-24,18690387.98110839
btc,2021-04-25,18691269.23110839
btc,2021-04-26,18691981.63110839
btc,2021-04-27,18692869.13110839
btc,2021-04-28,18693756.63110839
btc,2021-04-29,18694519.13110839
btc,2021-04-30,18695425.38110838
btc,2021-05-01,18696294.13110838
btc,2021-05-02,18697450.38110838
btc,2021-05-03,18698556.54793575
btc,2021-05-04,18699687.79793575
btc,2021-05-05,18700669.04793575
btc,2021-05-06,18701731.54793575
btc,2021-05-07,18702806.54793575
btc,2021-05-08,18703875.29793575
btc,2021-05-09,18705037.79793575
btc,2021-05-10,18706162.79793575
btc,2021-05-11,18707237.79793575
btc,2021-05-12,18708312.79793575
btc,2021-05-13,18709319.04793575
btc,2021-05-14,18710156.54793575
btc,2021-05-15,18710925.29793575
btc,2021-05-16,18711750.29793575
btc,2021-05-17,18712506.54793575
btc,2021-05-18,18713131.54793575
btc,2021-05-19,18713912.79793575
btc,2021-05-20,18714612.79793575
btc,2021-05-21,18715300.29793575
btc,2021-05-22,18716025.29793575
btc,2021-05-23,18716769.04793575
btc,2021-05-24,18717556.29293575
btc,2021-05-25,18718325.04293575
btc,2021-05-26,18719087.54293575
btc,2021-05-27,18719818.79293575
btc,2021-05-28,18720562.54293575
btc,2021-05-29,18721287.54293575
btc,2021-05-30,18722187.54293575
btc,2021-05-31,18723068.79293575
btc,2021-06-01,18723956.29293575
btc,2021-06-02,18724993.79293575
btc,2021-06-03,18725912.54293575
btc,2021-06-04,18726731.29293575
btc,2021-06-05,18727550.0429314
btc,2021-06-06,18728487.5429314
btc,2021-06-07,18729318.7929314
btc,2021-06-08,18730250.0429314
btc,2021-06-09,18731037.5429314
btc,2021-06-10,18731775.0429314
btc,2021-06-11,18732431.2929314
btc,2021-06-12,18733256.2929314
btc,2021-06-13,18734081.2929314
btc,2021-06-14,18734925.0429314
btc,2021-06-15,18735743.7929314
btc,2021-06-16,18736512.5429314
btc,2021-06-17,18737325.0429314
btc,2021-06-18,18738100.0429314
btc,2021-06-19,18738743.7929314
btc,2021-06-20,18739400.0429314
btc,2021-06-21,18740056.2929314
btc,2021-06-22,18740625.0429314
btc,2021-06-23,18741256.2929314
btc,2021-06-24,18741912.5429314
btc,2021-06-25,18742600.0429314
btc,2021-06-26,18743156.2929314
btc,2021-06-27,18743518.7929314
btc,2021-06-28,18744068.7929314
btc,2021-06-29,18744631.2929314
btc,2021-06-30,18745181.2929314
btc,2021-07-01,18745781.2929314
btc,2021-07-02,18746343.7929314
btc,2021-07-03,18747137.5429314
btc,2021-07-04,18747856.2929314
btc,2021-07-05,18748681.2929314
btc,2021-07-06,18749568.7929314
btc,2021-07-07,18750337.5429314
btc,2021-07-08,18751206.2929314
btc,2021-07-09,18752025.0429314
btc,2021-07-10,18753031.2929314
btc,2021-07-11,18753812.5429314
btc,2021-07-12,18754600.04292919
btc,2021-07-13,18755450.04292919
btc,2021-07-14,18756512.54292919
btc,2021-07-15,18757312.54292917
btc,2021-07-16,18758250.04292917
btc,2021-07-17,18759143.79292917
btc,2021-07-18,18760043.79292917
btc,2021-07-19,18761106.29292917
btc,2021-07-20,18761868.79292917
btc,2021-07-21,18762775.04292917
btc,2021-07-22,18763731.29292371
btc,2021-07-23,18764575.04290733
btc,2021-07-24,18765537.54290733
btc,2021-07-25,18766493.79290733
btc,2021-07-26,18767431.29289095
btc,2021-07-27,18768493.79284727
btc,2021-07-28,18769475.04284727
btc,2021-07-29,18770475.04284181
btc,2021-07-30,18771512.54282543
btc,2021-07-31,18772500.04282543
btc,2021-08-01,18773462.54282542
btc,2021-08-02,18774356.29282542
btc,2021-08-03,18775412.5428145
btc,2021-08-04,18776262.5428145
btc,2021-08-05,18777262.54279812
btc,2021-08-06,18778256.29279812
btc,2021-08-07,18779300.04279812
btc,2021-08-08,18780287.54279812
btc,2021-08-09,18781237.54278174
btc,2021-08-10,18782268.79278174
btc,2021-08-11,18783187.54277628
btc,2021-08-12,18784131.29277628
btc,2021-08-13,18785018.79277628
btc,2021-08-14,18786043.79277628
btc,2021-08-15,18787181.29277628
btc,2021-08-16,18788187.54277082
btc,2021-08-17,18789262.54277082
btc,2021-08-18,18790106.29276536
btc,2021-08-19,18791068.79275444
btc,2021-08-20,18792068.79275444
btc,2021-08-21,18793131.29275444
btc,2021-08-22,18794156.29275444
btc,2021-08-23,18795387.54263694
btc,2021-08-24,18796350.04263148
btc,2021-08-25,18797350.04262602
btc,2021-08-26,18798262.54260418
btc,2021-08-27,18799175.04259326
btc,2021-08-28,18800056.29259326
btc,2021-08-29,18801031.29259326
btc,2021-08-30,18801875.04259326
btc,2021-08-31,18802775.04259326
btc,2021-09-01,18803631.2925878
btc,2021-09-02,18804562.5425878
btc,2021-09-03,18805487.54258234
btc,2021-09-04,18806456.29258234
btc,2021-09-05,18807481.29258234
btc,2021-09-06,18808556.29258234
btc,2021-09-07,18809512.54258234
btc,2021-09-08,18810400.04258234
btc,2021-09-09,18811256.29258234
btc,2021-09-10,18812106.29258234
btc,2021-09-11,18813031.29249204
btc,2021-09-12,18813950.04249204
btc,2021-09-13,18814943.79249204
btc,2021-09-14,18815993.79248658
btc,2021-09-15,18816881.29248658
btc,2021-09-16,18817731.29248658
btc,2021-09-17,18818650.04248658
btc,2021-09-18,18819618.79248658
btc,2021-09-19,18820618.79248658
btc,2021-09-20,18821643.79247566
btc,2021-09-21,18822412.54247566
btc,2021-09-22,18823250.04247566
btc,2021-09-23,18824281.29247566
btc,2021-09-24,18825206.29247566
btc,2021-09-25,18826106.29247566
btc,2021-09-26,18826975.04247566
btc,2021-09-27,18827943.79247566
btc,2021-09-28,18828893.79247546
btc,2021-09-29,18829706.29247546
btc,2021-09-30,18830775.04247
btc,2021-10-01,18831650.04246454
btc,2021-10-02,18832825.04246454
btc,2021-10-03,18833762.54246454
btc,2021-10-04,18834737.54246454
btc,2021-10-05,18835762.54246454
btc,2021-10-06,18836581.29246454
btc,2021-10-07,18837462.54246454
btc,2021-10-08,18838212.54245908
btc,2021-10-09,18839150.04245908
btc,2021-10-10,18840143.79245908
btc,2021-10-11,18841056.29245908
btc,2021-10-12,18841893.79244924
btc,2021-10-13,18842950.04244924
btc,2021-10-14,18843806.29244378
btc,2021-10-15,18844687.54244378
btc,2021-10-16,18845518.79244378
btc,2021-10-17,18846518.79244378
btc,2021-10-18,18847443.79243407
btc,2021-10-19,18848412.54243407
btc,2021-10-20,18849343.79242861
btc,2021-10-21,18850268.79242861
btc,2021-10-22,18851256.29242861
btc,2021-10-23,18852162.54242861
btc,2021-10-24,18853118.79242861
btc,2021-10-25,18854256.29242861
btc,2021-10-26,18855193.79242861
btc,2021-10-27,18856175.04242861
btc,2021-10-28,18857131.29242861
btc,2021-10-29,18858200.04242861
btc,2021-10-30,18859168.79242861
btc,2021-10-31,18860037.54242861
btc,2021-11-01,18860962.54242861
btc,2021-11-02,18861950.04242861
btc,2021-11-03,18862956.29242861
btc,2021-11-04,18863850.04240677
btc,2021-11-05,18864818.79240131
btc,2021-11-06,18865781.29239585
btc,2021-11-07,18866737.54238493
btc,2021-11-08,18867581.29235763
btc,2021-11-09,18868531.29235763
btc,2021-11-10,18869462.54235217
btc,2021-11-11,18870450.04234217
btc,2021-11-12,18871337.54234217
btc,2021-11-13,18872293.79234217
btc,2021-11-14,18873275.04232217
btc,2021-11-15,18874218.79229487
btc,2021-11-16,18875156.29229487
btc,2021-11-17,18876087.54229487
btc,2021-11-18,18876987.54229487
btc,2021-11-19,18877843.79229487
btc,2021-11-20,18878750.04229487
btc,2021-11-21,18879575.04229487
btc,2021-11-22,18880456.29229487
btc,2021-11-23,18881281.29229487
btc,2021-11-24,18882262.54229487
btc,2021-11-25,18883075.04229487
btc,2021-11-26,18883900.04229487
btc,2021-11-27,18884793.79229487
btc,2021-11-28,18885662.54229487
btc,2021-11-29,18886556.29228941
btc,2021-11-30,18887393.79228941
btc,2021-12-01,18888250.04228941
btc,2021-12-02,18889218.79228941
btc,2021-12-03,18890268.79228941
btc,2021-12-04,18891237.54228941
btc,2021-12-05,18892275.04228941
btc,2021-12-06,18893350.04228941
btc,2021-12-07,18894312.54228395
btc,2021-12-08,18895362.54168395
btc,2021-12-09,18896381.29158394
btc,2021-12-10,18897356.29157302
btc,2021-12-11,18898300.04157302
btc,2021-12-12,18899175.04157302
btc,2021-12-13,18900056.29156756
btc,2021-12-14,18900981.29156756
btc,2021-12-15,18901862.54156756
btc,2021-12-16,18902581.29156756
btc,2021-12-17,18903512.54156756
btc,2021-12-18,18904312.54156756
btc,2021-12-19,18905243.7915621
btc,2021-12-20,18906143.79155118
btc,2021-12-21,18907150.04155118
btc,2021-12-22,18908075.0415348
btc,2021-12-23,18909025.04151842
btc,2021-12-24,18909968.79150204
btc,2021-12-25,18910887.54150204
btc,2021-12-26,18911725.04150204
btc,2021-12-27,18912650.04150204
btc,2021-12-28,18913487.54146382
btc,2021-12-29,18914393.79143106
btc,2021-12-30,18915137.54143106
btc,2021-12-31,18916068.79143106
btc,2022-01-01,18917143.79143106
btc,2022-01-02,18918131.29143106
btc,2022-01-03,18919006.29142014
btc,2022-01-04,18919925.04140376
btc,2022-01-05,18920862.541371
btc,2022-01-06,18921775.04133824
btc,2022-01-07,18922650.0413164
btc,2022-01-08,18923550.0413164
btc,2022-01-09,18924431.2913164
btc,2022-01-10,18925318.79130548
btc,2022-01-11,18926306.29127818
btc,2022-01-12,18927175.04123996
btc,2022-01-13,18928293.79122904
btc,2022-01-14,18929287.5412072
btc,2022-01-15,18930325.0412072
btc,2022-01-16,18931418.79120174
btc,2022-01-17,18932425.04117444
btc,2022-01-18,18933275.04116898
btc,2022-01-19,18934356.29114714
btc,2022-01-20,18935412.54111984
btc,2022-01-21,18936250.04108254
btc,2022-01-22,18937087.54107708
btc,2022-01-23,18937968.79106616
btc,2022-01-24,18938906.29103886
btc,2022-01-25,18939856.29101156
btc,2022-01-26,18940668.79099518
btc,2022-01-27,18941487.54096788
btc,2022-01-28,18942450.04093512
btc,2022-01-29,18943381.29091874
btc,2022-01-30,18944293.79091328
btc,2022-01-31,18945187.54090782
btc,2022-02-01,18946150.04088598
btc,2022-02-02,18947106.29086414
btc,2022-02-03,18948025.04082046
btc,2022-02-04,18948837.54080408
btc,2022-02-05,18949581.29079862
btc,2022-02-06,18950556.29079862
btc,2022-02-07,18951406.2907877
btc,2022-02-08,18952368.79077678
btc,2022-02-09,18953243.79075494
btc,2022-02-10,18954162.54074948
btc,2022-02-11,18955050.0407331
btc,2022-02-12,18956215.09959684
btc,2022-02-13,18957202.59959684
btc,2022-02-14,18958158.84958046
btc,2022-02-15,18959252.59955316
btc,2022-02-16,18960227.59953132
btc,2022-02-17,18961208.84950948
btc,2022-02-18,18962042.18177205
btc,2022-02-19,18962973.43176113
btc,2022-02-20,18963873.43176113
btc,2022-02-21,18964642.18175567
btc,2022-02-22,18965592.18172837
btc,2022-02-23,18966529.68169015
btc,2022-02-24,18967354.68166434
btc,2022-02-25,18968192.18162065
btc,2022-02-26,18968973.43159881
btc,2022-02-27,18969823.43158243
btc,2022-02-28,18970785.93155513
btc,2022-03-01,18971798.43154967
btc,2022-03-02,18972648.43151145
btc,2022-03-03,18973573.43147869
btc,2022-03-04,18974442.18146231
btc,2022-03-05,18975210.93144047
btc,2022-03-06,18976029.68142409
btc,2022-03-07,18976954.68140771
btc,2022-03-08,18977879.68139133
btc,2022-03-09,18978742.18134765
btc,2022-03-10,18979648.43133127
btc,2022-03-11,18980510.93132035
btc,2022-03-12,18981485.93129851
btc,2022-03-13,18982429.68129305
btc,2022-03-14,18983385.93127667
btc,2022-03-15,18984254.68125483
btc,2022-03-16,18985223.43121391
btc,2022-03-17,18986217.18120845
btc,2022-03-18,18987110.93119753
btc,2022-03-19,18988079.68118661
btc,2022-03-20,18989042.18118661
btc,2022-03-21,18989998.43116477
btc,2022-03-22,18990929.68112655
btc,2022-03-23,18991835.93106649
btc,2022-03-24,18992729.68105557
btc,2022-03-25,18993704.68105011
btc,2022-03-26,18994710.93105011
btc,2022-03-27,18995529.68104465
btc,2022-03-28,18996523.43103373
btc,2022-03-29,18997467.18101735
btc,2022-03-30,18998310.93100097
btc,2022-03-31,18999173.43099005
btc,2022-04-01,19000054.68097367
btc,2022-04-02,19000898.43097367
