Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return,Inflation,USD_LBP
2022-08-01,23314.19921875,23464.78710938,22890.79687500,23336.71875000,25849159141.00000000,btc,19109598.42744804,btc,907238,445524984727.83538818,-0.00097259,0.00423339,3381.83817931
2022-08-02,22978.11718750,23415.04101562,22710.08398438,23308.43359375,28389250717.00000000,btc,19110567.17738252,btc,946865,439124852121.48663330,-0.01441534,0.00382218,3247.26177999
2022-08-03,22846.50781250,23578.65039062,22747.83593750,22981.30273438,26288169966.00000000,btc,19111473.42734430,btc,977386,436630426966.20770264,-0.00572760,0.00935332,2459.82834255
2022-08-04,22630.95703125,23198.00976562,22485.70117188,22848.21484375,25120229769.00000000,btc,19112298.42727878,btc,948545,432529604476.17297363,-0.00943474,0.00402190,3184.27981431
2022-08-05,23289.31445312,23422.82812500,22612.17773438,22626.83398438,28881249043.00000000,btc,19113235.92721326,btc,944004,445134161725.63568115,0.02909101,0.00518599,2642.69212246
2022-08-06,22961.27929688,23326.56250000,22961.27929688,23291.42382812,15978259885.00000000,btc,19114242.17717504,btc,856759,438887453178.22418213,-0.01408522,0.00382072,1929.17156633
2022-08-07,23175.89062500,23359.00976562,22894.55664062,22963.50585938,15886817043.00000000,btc,19115235.92710952,btc,716918,443012617117.76080322,0.00934666,0.00741154,2437.19977065
2022-08-08,23809.48632812,24203.68945312,23176.54687500,23179.52734375,28575544847.00000000,btc,19116135.92703308,btc,918162,455145377001.27325439,0.02733857,0.00633886,2428.52323331
2022-08-09,23164.31835938,23898.61523438,22982.00000000,23811.48437500,23555719219.00000000,btc,19117029.67696210,btc,941249,442832961522.76983643,-0.02709710,0.00202713,2101.03636042
2022-08-10,23947.64257812,24127.41406250,22771.51953125,23162.89843750,32837431722.00000000,btc,19117954.67688020,btc,1035793,457829945426.72015381,0.03381598,0.00891885,3280.60492516
2022-08-11,23957.52929688,24822.62890625,23900.99609375,23948.34570312,37127036580.00000000,btc,19118829.67679830,btc,1002846,458039922103.85845947,0.00041285,0.00222535,3471.10672923
2022-08-12,24402.81835938,24412.56640625,23657.26562500,23957.20312500,27265804688.00000000,btc,19119792.17675461,btc,948381,466576815558.34185791,0.01858660,0.00630811,1987.53814106
2022-08-13,24424.06835938,24860.05078125,24346.11523438,24402.18750000,22987346289.00000000,btc,19120660.92613532,btc,834925,467004329536.35961914,0.00087080,0.00253258,1664.52041096
2022-08-14,24319.33398438,24974.91406250,24206.25976562,24429.05664062,22994133555.00000000,btc,19121492.17609710,btc,811197,465021954510.11877441,-0.00428816,0.00377103,2158.34569866
2022-08-15,24136.97265625,25135.58984375,23839.77539062,24318.31640625,35123501685.00000000,btc,19122398.42602066,btc,922140,461556807930.77862549,-0.00749862,0.00295022,3329.50446501
2022-08-16,23883.29101562,24228.41601562,23733.50000000,24126.13671875,27753685646.00000000,btc,19123323.42596060,btc,1020819,456727898568.13592529,-0.01051009,0.00267210,2594.08645281
2022-08-17,23335.99804688,24407.05859375,23243.35351562,23881.31640625,30931623076.00000000,btc,19124129.67589508,btc,915870,446280652764.87182617,-0.02291531,0.00297562,1756.20714387
2022-08-18,23212.73828125,23563.83203125,23177.60156250,23341.03906250,23747613147.00000000,btc,19125029.67281305,btc,1009836,443944308416.14965820,-0.00528196,0.00372418,2739.84978884
2022-08-19,20877.55273438,23213.31250000,20868.84765625,23213.31250000,40509610260.00000000,btc,19126142.17273661,btc,982140,399307041816.46221924,-0.10059931,0.00863244,2381.15189011
2022-08-20,21166.06054688,21350.80664062,20856.73046875,20872.84179688,27595671000.00000000,btc,19127073.42265471,btc,841648,404844794148.43322754,0.01381904,0.00405323,1991.20027886
2022-08-21,21534.12109375,21668.84570312,21103.19726562,21160.39257812,23102307723.00000000,btc,19127985.92259465,btc,753797,411904365136.69854736,0.01738919,0.00742908,2804.66086533
2022-08-22,21398.90820312,21531.46289062,20939.18359375,21531.46289062,31666498758.00000000,btc,19128892.17250729,btc,880923,409337407626.95983887,-0.00627901,0.00697967,1954.27676885
2022-08-23,21528.08789062,21646.20312500,20955.13867188,21401.04492188,31878280659.00000000,btc,19129967.17246907,btc,930754,411831614633.68511963,0.00603674,0.00638834,2972.74446634
2022-08-24,21395.01953125,21783.07617188,21195.00585938,21526.45507812,31962253368.00000000,btc,19130879.67239263,btc,930584,409305544240.83392334,-0.00618115,0.00407663,2269.30193359
2022-08-25,21600.90429688,21789.63671875,21362.44140625,21395.45898438,31028679593.00000000,btc,19131873.42231073,btc,898274,413265766815.26037598,0.00962302,0.00560530,2339.21503216
2022-08-26,20260.01953125,21804.90820312,20199.48242188,21596.08593750,42326789564.00000000,btc,19132973.42226705,btc,937226,387634415226.01757812,-0.06207540,0.00394287,1641.50249021
2022-08-27,20041.73828125,20340.77539062,19890.52343750,20262.48046875,30116729776.00000000,btc,19133879.67221791,btc,830874,383476208695.52087402,-0.01077399,0.00510022,3439.42224157
2022-08-28,19616.81445312,20139.05468750,19616.81445312,20041.03515625,24366810591.00000000,btc,19134885.92216423,btc,776186,375365506716.80938721,-0.02120194,0.00942818,2825.49243344
2022-08-29,20297.99414062,20357.46289062,19600.78515625,19615.15429688,32637854078.00000000,btc,19135867.17209417,btc,939245,388419719734.94567871,0.03472428,0.00450132,2459.50492292
2022-08-30,19796.80859375,20542.64453125,19617.64062500,20298.61132812,34483360283.00000000,btc,19136879.67202319,btc,951380,378849143948.66833496,-0.02469138,0.00386485,3295.45544415
2022-08-31,20049.76367188,20420.99023438,19799.58203125,19799.58203125,33225232872.00000000,btc,19137792.17192491,btc,916812,383708210248.55377197,0.01277757,0.00890878,2265.07329954
2022-09-01,20127.14062500,20198.39062500,19653.96875000,20050.49804688,30182031010.00000000,btc,19138654.67183744,btc,969786,385206393953.38543701,0.00385925,0.00532082,2319.64499216
2022-09-02,19969.77148438,20401.56835938,19814.76562500,20126.07226562,29123998928.00000000,btc,19139460.92166686,btc,996822,382210660939.81250000,-0.00781875,0.00401865,2590.85850236
2022-09-03,19832.08789062,20037.00976562,19698.35546875,19969.71875000,23613051457.00000000,btc,19140379.67156770,btc,916603,379593691906.46270752,-0.00689460,0.00119880,2732.42732996
2022-09-04,19986.71289062,19999.68945312,19636.81640625,19832.47070312,25245861652.00000000,btc,19141429.67149126,btc,774639,382574259160.18634033,0.00779671,0.00966541,3418.47841127
2022-09-05,19812.37109375,20031.16015625,19673.04687500,19988.78906250,28813460025.00000000,btc,19142385.92139844,btc,942780,379256053494.52136230,-0.00872288,0.00683633,2565.31342426
2022-09-06,18837.66796875,20155.26953125,18800.17187500,19817.72460938,43403978910.00000000,btc,19143273.42131108,btc,927513,360614628545.65496826,-0.04919669,0.00464558,1591.30358029
2022-09-07,19290.32421875,19427.17187500,18644.46679688,18837.68359375,35239757134.00000000,btc,19144185.92120723,btc,951645,369297553324.11663818,0.02402931,0.00408541,1738.62248337
2022-09-08,19329.83398438,19417.35156250,19076.71484375,19289.94140625,32194477850.00000000,btc,19144979.67110895,btc,947648,370069278676.77032471,0.00204816,0.00610525,3485.13216431
2022-09-09,21381.15234375,21439.41015625,19310.96289062,19328.14062500,48469528171.00000000,btc,19145898.42104343,btc,1021884,409361370898.29217529,0.10612188,0.00850400,3396.96410211
2022-09-10,21680.53906250,21760.27539062,21168.72265625,21376.91210938,36913738894.00000000,btc,19146879.67098883,btc,873305,415114672631.86047363,0.01400237,0.00608049,3070.74745765
2022-09-11,21769.25585938,21770.55273438,21406.94531250,21678.54296875,34493951963.00000000,btc,19148023.42095061,btc,871675,416838221051.97882080,0.00409200,0.00969789,1829.00670911
2022-09-12,22370.44921875,22439.18164062,21603.89648438,21770.14843750,50212088965.00000000,btc,19148979.67086225,btc,989815,428371277317.90002441,0.02761662,0.00037032,1593.86091810
2022-09-13,20296.70703125,22673.82031250,20062.66992188,22371.48046875,51091116622.00000000,btc,19149835.92080219,btc,948189,388678609381.02966309,-0.09270007,0.00036556,1667.10588052
2022-09-14,20241.08984375,20467.20117188,19793.39648438,20184.55468750,37872380889.00000000,btc,19150629.67072575,btc,977568,387629615729.54437256,-0.00274021,0.00881077,2754.40680149
2022-09-15,19701.21093750,20318.16601562,19636.73437500,20242.28906250,36389011503.00000000,btc,19151548.42066023,btc,953771,377308695215.17218018,-0.02667242,0.00053628,1784.88829923
2022-09-16,19772.58398438,19870.62890625,19400.07617188,19704.00585938,30123362273.00000000,btc,19152348.42060563,btc,933213,378691417644.43670654,0.00362277,0.00355776,1884.78367273
2022-09-17,20127.57617188,20162.53125000,19777.03320312,19777.03320312,24957448100.00000000,btc,19153410.92054557,btc,918990,385511737254.50335693,0.01795376,0.00854681,2255.14320900
2022-09-18,19419.50585938,20127.23437500,19387.49218750,20127.23437500,31254779144.00000000,btc,19154373.42049643,btc,775872,371968466871.98718262,-0.03517911,0.00355061,2599.58051825
2022-09-19,19544.12890625,19639.48046875,18390.31835938,19418.57226562,40177002624.00000000,btc,19155185.92039269,btc,912328,374371422851.33966064,0.00641742,0.00635809,2347.21374451
2022-09-20,18890.78906250,19602.45703125,18813.45507812,19545.59179688,36791346508.00000000,btc,19156135.92029441,btc,952698,361874522922.86096191,-0.03342896,0.00202241,3203.56609924
2022-09-21,18547.40039062,19674.63085938,18290.31445312,18891.28320312,46363793975.00000000,btc,19157017.17022889,btc,918372,355312867746.31317139,-0.01817757,0.00869181,2755.20524837
2022-09-22,19413.55078125,19456.91015625,18415.59179688,18534.65039062,41135767926.00000000,btc,19157817.17015245,btc,860577,371921256490.65777588,0.04669929,0.00713392,1708.25114183
2022-09-23,19297.63867188,19464.67187500,18617.55273438,19412.40039062,38896078052.00000000,btc,19158660.92009239,btc,968636,369716915872.91522217,-0.00597068,0.00049229,2316.47171660
2022-09-24,18937.01171875,19310.19726562,18861.97460938,19296.99023438,26149643168.00000000,btc,19159573.42005963,btc,799441,362825066381.92016602,-0.01868762,0.00366592,2342.52702846
2022-09-25,18802.09765625,19134.73242188,18696.46875000,18936.31054688,23359966112.00000000,btc,19160492.17002687,btc,781165,360257444922.65869141,-0.00712436,0.00608341,3177.91591504
2022-09-26,19222.67187500,19274.87304688,18721.28515625,18803.90039062,44148798321.00000000,btc,19161429.66995043,btc,938059,368333875201.34661865,0.02236847,0.00075504,1600.23304706
2022-09-27,19110.54687500,20338.45507812,18915.66796875,19221.83984375,58571439619.00000000,btc,19162235.91985761,btc,966074,366200807776.24761963,-0.00583296,0.00025386,2986.95559054
2022-09-28,19426.72070312,19688.34375000,18553.29687500,19104.62109375,53071298734.00000000,btc,19163173.41981939,btc,849979,372277617812.38000488,0.01654447,0.00936572,1986.93426489
2022-09-29,19573.05078125,19589.26562500,18924.35351562,19427.77929688,41037843771.00000000,btc,19164067.16973749,btc,874705,375099259888.55786133,0.00753241,0.00627819,1848.28181884
2022-09-30,19431.78906250,20109.84960938,19265.66210938,19573.43164062,43975248085.00000000,btc,19165123.41967197,btc,1005499,372412635647.84442139,-0.00721715,0.00060547,3169.88256842
2022-10-01,19312.09570312,19471.15429688,19231.08203125,19431.10546875,18719537670.00000000,btc,19166254.66963921,btc,867330,370140544450.53887939,-0.00615967,0.00847711,2234.35134242
2022-10-02,19044.10742188,19370.30859375,18970.62109375,19311.84960938,20765955327.00000000,btc,19167235.91957081,btc,852250,365022899832.72760010,-0.01387671,0.00409828,1715.49888530
2022-10-03,19623.58007812,19653.54296875,19025.22656250,19044.06835938,30484729489.00000000,btc,19168198.41942350,btc,964012,376148676636.94610596,0.03042792,0.00408129,2555.52669272
2022-10-04,20336.84375000,20380.34375000,19523.83984375,19623.58398438,35887278685.00000000,btc,19169217.16933614,btc,932869,389841374382.60638428,0.03634728,0.00795139,2285.68444052
2022-10-05,20160.71679688,20343.74804688,19801.80078125,20335.90039062,33223790572.00000000,btc,19170310.91925424,btc,891063,386487209351.12518311,-0.00866049,0.00787833,3092.54569585
2022-10-06,19955.44335938,20408.39257812,19900.08789062,20161.03906250,34711412966.00000000,btc,19171304.66920510,btc,930050,382571884451.64392090,-0.01018185,0.00974842,2352.44868045
2022-10-07,19546.84960938,20041.08593750,19395.79296875,19957.55859375,29227315390.00000000,btc,19172373.41912866,btc,936123,374759499878.48663330,-0.02047530,0.00682827,1777.15656377
2022-10-08,19416.56835938,19601.69531250,19299.41406250,19546.32812500,16437423167.00000000,btc,19173467.16906542,btc,815047,372282935974.39093018,-0.00666508,0.00494576,1666.56270512
2022-10-09,19446.42578125,19542.53906250,19349.25976562,19417.47851562,16837262532.00000000,btc,19174454.66902720,btc,787417,372874609617.17999268,0.00153773,0.00497382,2175.58797879
2022-10-10,19141.48437500,19515.46679688,19102.97851562,19446.41601562,27425022774.00000000,btc,19175504.66898898,btc,896218,367047623004.19207764,-0.01568110,0.00944964,2816.38373021
2022-10-11,19051.41796875,19241.96093750,18925.60351562,19139.00000000,28711532910.00000000,btc,19176485.91892892,btc,916599,365339248413.36383057,-0.00470530,0.00344018,2890.51971001
2022-10-12,19157.44531250,19203.19921875,19029.75781250,19052.64648438,24950173846.00000000,btc,19177342.16884156,btc,871140,367388883838.68231201,0.00556533,0.00175127,1774.50641759
2022-10-13,19382.90429688,19453.32812500,18319.82226562,19156.96679688,44219840004.00000000,btc,19178235.91877058,btc,933599,371729911396.42077637,0.01176874,0.00322916,3350.34696089
2022-10-14,19185.65625000,19889.14648438,19115.40820312,19382.53320312,38452356727.00000000,btc,19179210.91870506,btc,984001,367965747832.52197266,-0.01017639,0.00288006,2470.20333284
2022-10-15,19067.63476562,19212.54101562,19019.25000000,19185.43750000,16192235532.00000000,btc,19180160.91866684,btc,838678,365720303143.05377197,-0.00615155,0.00813584,2080.29889581
2022-10-16,19268.09375000,19389.60351562,19068.91406250,19068.91406250,17988916650.00000000,btc,19181060.91863408,btc,769067,369582480004.70257568,0.01051305,0.00229756,1719.72312561
2022-10-17,19550.75781250,19635.80273438,19173.33398438,19268.56250000,27472552998.00000000,btc,19181998.41855218,btc,870371,375022605440.87170410,0.01467006,0.00435106,3414.00127664
2022-10-18,19334.41601562,19666.99414062,19144.76953125,19550.46679688,30580012344.00000000,btc,19182885.91843752,btc,887194,370889896727.34558105,-0.01106565,0.00776708,1636.10673799
2022-10-19,19139.53515625,19348.41601562,19127.68750000,19335.02734375,22425387184.00000000,btc,19183829.66837200,btc,923688,367169582369.31768799,-0.01007948,0.00489541,1599.83424787
2022-10-20,19053.74023438,19315.19921875,18971.45898438,19138.08593750,24493974420.00000000,btc,19184735.91832412,btc,893489,365540974652.83142090,-0.00448260,0.00798523,2696.17532470
2022-10-21,19172.46875000,19237.38476562,18770.97070312,19053.20312500,32459287866.00000000,btc,19185710.91824852,btc,913925,367837443026.65362549,0.00623124,0.00094637,2597.03448415
2022-10-22,19208.18945312,19248.06835938,19132.24414062,19172.38085938,16104440957.00000000,btc,19186560.91818846,btc,817446,368539097070.48791504,0.00186312,0.00255060,3400.85833531
2022-10-23,19567.00781250,19646.65234375,19124.19726562,19207.73437500,22128794335.00000000,btc,19187529.66814478,btc,803523,375442542919.16448975,0.01868049,0.00415230,3225.47051673
2022-10-24,19345.57226562,19589.12500000,19206.32421875,19567.76953125,30202235805.00000000,btc,19188379.66807380,btc,922514,371210185528.97113037,-0.01131678,0.00570364,3305.43973460
2022-10-25,20095.85742188,20348.41210938,19261.44726562,19344.96484375,47761524910.00000000,btc,19189142.16801374,btc,829386,385622265056.49353027,0.03878330,0.00401526,3340.66719695
2022-10-26,20770.44140625,20938.13476562,20076.11718750,20092.23632812,58895950537.00000000,btc,19190110.91793184,btc,1051950,398587074400.34167480,0.03356831,0.00435034,2591.59894368
2022-10-27,20285.83593750,20854.04492188,20255.37304688,20772.80273438,49625110402.00000000,btc,19190954.66785540,btc,895161,389304557876.11437988,-0.02333150,0.00431203,2678.43089082
2022-10-28,20595.35156250,20724.98046875,20086.06835938,20287.95703125,43994715910.00000000,btc,19191948.41781718,btc,925522,395264924834.31042480,0.01525772,0.00408886,1802.08828072
2022-10-29,20818.47656250,20988.39453125,20566.48437500,20595.10351562,40369840645.00000000,btc,19192842.16777896,btc,871729,399565734837.66802979,0.01083376,0.00932011,1806.15820236
2022-10-30,20635.60351562,20917.00585938,20547.46289062,20817.98242188,31486345556.00000000,btc,19193685.91774620,btc,830676,396073292602.04559326,-0.00878417,0.00828334,2404.66190472
2022-10-31,20495.77343750,20795.32031250,20287.45898438,20633.69531250,45668466815.00000000,btc,19194767.16770252,btc,980614,393411599054.79437256,-0.00677616,0.00921761,1661.74028563
2022-11-01,20485.27343750,20647.28906250,20359.84570312,20494.89843750,39819303159.00000000,btc,19195667.16765884,btc,955117,393228490744.73248291,-0.00051230,0.00282382,2106.10018866
2022-11-02,20159.50390625,20742.81054688,20087.13476562,20482.95898438,55552169483.00000000,btc,19196429.66759332,btc,869056,386990498869.90087891,-0.01590262,0.00261438,2607.98669211
2022-11-03,20209.98828125,20382.09570312,20086.24023438,20162.68945312,43228750179.00000000,btc,19197454.66755510,btc,1009478,387980333861.11669922,0.00250425,0.00074286,2311.47204909
2022-11-04,21147.23046875,21209.56054688,20188.01953125,20208.76953125,64072727950.00000000,btc,19198260.91751142,btc,939102,405990048221.80975342,0.04637520,0.00958703,3408.94894010
2022-11-05,21282.69140625,21446.88671875,21097.63476562,21144.83203125,37846047609.00000000,btc,19199204.66746774,btc,916525,408610748183.15057373,0.00640561,0.00638758,3104.51324032
2022-11-06,20926.48632812,21345.37695312,20920.19140625,21285.05664062,35082693210.00000000,btc,19200060.91743498,btc,811578,401789812287.87023926,-0.01673684,0.00127632,1915.98858458
2022-11-07,20602.81640625,21053.24609375,20489.97265625,20924.62109375,53510852236.00000000,btc,19200960.91736400,btc,920253,395593872604.03210449,-0.01546700,0.00361430,1762.05672562
2022-11-08,18541.27148438,20664.60742188,17603.54492188,20600.67187500,118992465607.00000000,btc,19201979.66732578,btc,1051006,356029118049.33605957,-0.10006132,0.00004884,2252.73133034
2022-11-09,15880.78027344,18590.45898438,15682.69238281,18543.76171875,102905151606.00000000,btc,19202910.91728210,btc,1076579,304957208887.75122070,-0.14349022,0.00091111,2518.53245956
2022-11-10,17586.77148438,18054.31250000,15834.01855469,15883.15820312,83202283721.00000000,btc,19203829.66724934,btc,1056871,337733363982.77526855,0.10742490,0.00860307,2026.00038502
2022-11-11,17034.29296875,17650.94335938,16543.48242188,17583.25195312,55871616488.00000000,btc,19204667.16717290,btc,964454,327137926892.95733643,-0.03141444,0.00365486,1919.32417282
2022-11-12,16799.18554688,17066.67578125,16651.77539062,17036.87500000,29717699419.00000000,btc,19205710.91706008,btc,942728,322640301255.33508301,-0.01380201,0.00827818,2589.50963912
2022-11-13,16353.36523438,16920.76562500,16320.63476562,16799.72265625,27209183682.00000000,btc,19206517.16698910,btc,895185,314091190112.06616211,-0.02653821,0.00873280,3425.15263474
2022-11-14,16618.19921875,17109.32421875,15872.94140625,16352.02832031,49630243054.00000000,btc,19207285.91691782,btc,954601,319190503818.83160400,0.01619446,0.00891418,3297.17671207
2022-11-15,16884.61328125,17051.96289062,16542.55078125,16617.48437500,36599436183.00000000,btc,19208254.66683046,btc,986709,324323951857.19787598,0.01603146,0.00344591,2260.60124382
2022-11-16,16669.43945312,16960.29492188,16430.11132812,16884.34179688,33925512989.00000000,btc,19209192.16678132,btc,944275,320206465767.60424805,-0.01274378,0.00090358,2018.82972885
2022-11-17,16687.51757812,16726.43945312,16460.68359375,16670.42578125,27868914022.00000000,btc,19210054.66674310,btc,902258,320568124928.01763916,0.00108451,0.00996664,1991.14546204
2022-11-18,16697.77734375,16947.05859375,16564.61132812,16687.91210938,26862218609.00000000,btc,19210923.41671580,btc,955851,320779721780.15344238,0.00061482,0.00054602,1827.60775463
2022-11-19,16711.54687500,16797.87695312,16570.41015625,16696.22070312,16106223492.00000000,btc,19211842.16666119,btc,1113245,321059600923.26007080,0.00082463,0.00781289,1855.79479058
2022-11-20,16291.83203125,16746.77929688,16248.69238281,16712.91992188,21313378652.00000000,btc,19212773.41662843,btc,1013890,313011277358.17559814,-0.02511526,0.00658481,3321.55984227
2022-11-21,15787.28417969,16291.22363281,15599.04687500,16291.22363281,37429485518.00000000,btc,19213579.66657383,btc,974239,303330242305.26647949,-0.03096937,0.00996730,1649.34749242
2022-11-22,16189.76953125,16253.04785156,15656.60644531,15782.30078125,30726828760.00000000,btc,19214367.16653015,btc,931145,311076176114.94024658,0.02549427,0.00918327,2797.89398831
2022-11-23,16610.70703125,16638.19335938,16170.50292969,16195.58886719,32958875628.00000000,btc,19215248.41649193,btc,1057775,319178861979.03790283,0.02600022,0.00712351,3345.83366870
2022-11-24,16604.46484375,16771.47460938,16501.76757812,16611.63671875,26129037414.00000000,btc,19216054.66645361,btc,988182,319072304144.70709229,-0.00037579,0.00738588,2861.47187198
2022-11-25,16521.84179688,16603.31640625,16388.40429688,16602.26953125,18678255976.00000000,btc,19216823.41642085,btc,981465,317497316324.58825684,-0.00497595,0.00305937,1665.42838932
2022-11-26,16464.28125000,16666.86328125,16416.22851562,16521.57617188,18000008764.00000000,btc,19217504.66634441,btc,892687,316402401749.88177490,-0.00348391,0.00876912,3339.57375857
2022-11-27,16444.62695312,16594.40625000,16437.02539062,16463.88281250,20443898509.00000000,btc,19218354.66631165,btc,855437,316038673140.34417725,-0.00119375,0.00617129,3188.43030987
2022-11-28,16217.32226562,16482.93359375,16054.53027344,16440.22265625,27743025156.00000000,btc,19219223.41626251,btc,931505,311684339836.57537842,-0.01382243,0.00055185,1917.17456007
2022-11-29,16444.98242188,16522.25781250,16139.39648438,16217.63964844,23581685468.00000000,btc,19220042.16622429,btc,955669,316073255571.25482178,0.01403809,0.00064251,2509.71134156
2022-11-30,17168.56640625,17190.93750000,16445.47656250,16445.47656250,29523576583.00000000,btc,19220904.66615331,btc,946754,329995378149.05358887,0.04400029,0.00254179,3231.37166085
2022-12-01,16967.13281250,17197.49804688,16888.38867188,17168.00195312,22895392882.00000000,btc,19221860.91609325,btc,1030232,326139867066.75708008,-0.01173270,0.00668597,2127.27811940
2022-12-02,17088.66015625,17088.66015625,16877.88085938,16968.68359375,19539705127.00000000,btc,19222642.16603319,btc,970221,328489199280.54254150,0.00716252,0.00349351,1504.51171602
2022-12-03,16908.23632812,17116.04101562,16888.14062500,17090.09765625,16217776704.00000000,btc,19223460.91598951,btc,938854,325034820212.02496338,-0.01055810,0.00446819,2990.65695511
2022-12-04,17130.48632812,17157.76757812,16903.43945312,16908.16992188,16824520830.00000000,btc,19224335.91595128,btc,842351,329322223575.48583984,0.01314448,0.00809172,2306.18268543
2022-12-05,16974.82617188,17378.15234375,16922.43164062,17128.89453125,22209086834.00000000,btc,19225248.41590760,btc,960563,326345249971.14666748,-0.00908673,0.00731652,1729.03532362
2022-12-06,17089.50390625,17091.86328125,16939.92187500,16975.23828125,19889922369.00000000,btc,19226092.16585846,btc,941978,328564377170.36065674,0.00675575,0.00503847,2641.97561406
2022-12-07,16848.12695312,17109.37695312,16750.55859375,17089.50585938,19675404389.00000000,btc,19227167.16582570,btc,899850,323941753358.78802490,-0.01412428,0.00399013,1827.33236995
2022-12-08,17233.47460938,17267.91601562,16788.78320312,16847.34960938,20496603770.00000000,btc,19228210.91577110,btc,905789,331368884600.64849854,0.02287184,0.00881470,2814.32826468
2022-12-09,17133.15234375,17280.54687500,17100.83593750,17232.14843750,20328426366.00000000,btc,19229160.91573834,btc,946767,329456143411.82824707,-0.00582136,0.00132799,2516.80634344
2022-12-10,17128.72460938,17216.82617188,17120.68359375,17134.22070312,12706781969.00000000,btc,19230123.41500670,btc,909506,329387488179.94366455,-0.00025843,0.00002686,2221.10953886
2022-12-11,17104.19335938,17245.63476562,17091.82031250,17129.71093750,14122486832.00000000,btc,19231042.12327845,btc,781176,328931462978.84014893,-0.00143217,0.00697878,3169.70288636
2022-12-12,17206.43750000,17212.56445312,16899.39453125,17102.50000000,19617581341.00000000,btc,19231935.83823839,btc,905428,330913102004.65893555,0.00597772,0.00378754,2516.37817084
2022-12-13,17781.31835938,17930.08593750,17111.76367188,17206.44140625,26634741631.00000000,btc,19232967.05195517,btc,974065,341987510146.18493652,0.03341080,0.00742998,3026.93648720
2022-12-14,17815.65039062,18318.53125000,17739.51367188,17782.06640625,25534481470.00000000,btc,19233892.02406511,btc,930586,342664295951.77465820,0.00193079,0.00997854,3468.79343334
2022-12-15,17364.86523438,17846.74414062,17322.58984375,17813.64453125,20964448341.00000000,btc,19234760.74344143,btc,897844,334009028125.30712891,-0.02530276,0.00665248,2074.87357414
2022-12-16,16647.48437500,17505.52539062,16584.70117188,17364.54687500,24031608960.00000000,btc,19235573.20322591,btc,893040,320223904344.87207031,-0.04131220,0.00737954,2340.36733801
2022-12-17,16795.09179688,16800.58984375,16614.02929688,16646.98242188,14463581825.00000000,btc,19236435.66296085,btc,967830,323077702804.10748291,0.00886665,0.00448055,1564.32211242
2022-12-18,16757.97656250,16815.38671875,16697.82031250,16795.60937500,10924354698.00000000,btc,19237341.87068242,btc,783263,322378924193.69586182,-0.00220989,0.00894834,3102.27860473
2022-12-19,16439.67968750,16807.52734375,16398.13671875,16759.04101562,17221074814.00000000,btc,19238191.82952578,btc,971140,316269711444.08343506,-0.01899375,0.00494901,2597.01058788
2022-12-20,16906.30468750,17012.98437500,16427.86718750,16441.78710938,22722096615.00000000,btc,19239066.79033799,btc,950486,325261525060.61682129,0.02838407,0.00440710,1576.82975597
2022-12-21,16817.53515625,16916.80078125,16755.91210938,16904.52734375,14882945045.00000000,btc,19239960.49750977,btc,905699,323568712071.73181152,-0.00525068,0.00689878,3418.16143526
2022-12-22,16830.34179688,16866.67382812,16592.40820312,16818.38085938,16441573050.00000000,btc,19240804.20660089,btc,908585,323829311243.84326172,0.00076151,0.00788476,1627.33743649
2022-12-23,16796.95312500,16905.21875000,16794.45898438,16829.64453125,15329265213.00000000,btc,19241629.16640710,btc,891725,323200743156.77288818,-0.00198384,0.00807967,1947.96361986
2022-12-24,16847.75585938,16864.70312500,16793.52734375,16796.97656250,9744636213.00000000,btc,19242185.39006796,btc,758680,324187641652.69750977,0.00302452,0.00980554,3000.02911110
2022-12-25,16841.98632812,16860.55468750,16755.25390625,16847.50585938,11656379938.00000000,btc,19243066.62385341,btc,731599,324091464990.13763428,-0.00034245,0.00168381,3298.42865131
2022-12-26,16919.80468750,16920.12304688,16812.36914062,16842.25000000,11886957804.00000000,btc,19243872.84912565,btc,787672,325602570038.29016113,0.00462050,0.00283091,1575.31536166
2022-12-27,16717.17382812,16959.84570312,16642.07226562,16919.29101562,15748580239.00000000,btc,19244591.56963517,btc,867369,321715182520.86010742,-0.01197596,0.00164120,2816.11275424
2022-12-28,16552.57226562,16768.16992188,16497.55664062,16716.40039062,17005713920.00000000,btc,19245641.52108695,btc,904203,318564872076.10479736,-0.00984626,0.00465165,1833.98397171
2022-12-29,16642.34179688,16651.75585938,16508.68359375,16552.32226562,14472237479.00000000,btc,19246522.72788417,btc,945186,320307209638.77136230,0.00542330,0.00149894,1790.73395253
2022-12-30,16602.58593750,16643.42773438,16408.47460938,16641.33007812,15929162910.00000000,btc,19247510.18309141,btc,1050756,319558441897.68145752,-0.00238884,0.00548822,2416.82595546
2022-12-31,16547.49609375,16628.98632812,16517.51953125,16603.67382812,11239186456.00000000,btc,19248485.14586753,btc,839910,318514232761.84783936,-0.00331815,0.00116602,2009.69646910
2023-01-01,16625.08007812,16630.43945312,16521.23437500,16547.91406250,9244361700.00000000,btc,19249453.85600931,btc,719716,320023711816.32684326,0.00468856,0.00597297,2699.38314197
2023-01-02,16688.47070312,16759.34375000,16572.22851562,16625.50976562,12097775227.00000000,btc,19250428.80721017,btc,842261,321260217171.72045898,0.00381295,0.00341794,2852.27642892
